customerID,Churn,Contract,PaperlessBilling,PaymentMethod,PhoneService,MultipleLines,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Monthly,Total,churn_bin,qtd_servicos,tenure_faixa
5740-YHGTW,No,Month-To-Month,1,Credit Card (Automatic),1,1,Male,0,1,1,70,Fiber Optic,1,1,0,0,1,0,97.55,6669.05,0.0,3.0,49–72
5743-KHMNA,No,Two Year,0,Bank Transfer (Automatic),1,1,Male,0,0,0,71,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,25.55,1898.1,0.0,,49–72
5747-PMBSQ,Yes,Month-To-Month,1,Mailed Check,1,0,Male,1,1,0,10,Fiber Optic,0,1,1,1,1,0,92.5,934.1,1.0,4.0,0–12
5748-RNCJT,Yes,Two Year,1,Bank Transfer (Automatic),1,1,Male,0,0,0,69,Fiber Optic,0,0,1,1,1,1,106.5,7348.8,1.0,4.0,49–72
5751-USDBL,No,Two Year,0,Mailed Check,1,0,Male,0,1,1,46,Dsl,1,0,1,1,1,1,81.0,3846.35,0.0,5.0,25–48
5753-QQWPW,No,One Year,1,Electronic Check,1,0,Female,0,0,0,28,Dsl,1,1,0,1,0,0,59.9,1654.7,0.0,3.0,25–48
5756-JYOJT,No,One Year,0,Credit Card (Automatic),1,0,Female,0,0,0,11,Dsl,0,0,1,1,0,1,64.9,697.25,0.0,3.0,0–12
5756-OZRIO,No,One Year,0,Bank Transfer (Automatic),1,1,Male,1,1,0,61,Dsl,0,1,0,0,0,1,64.05,3902.6,0.0,2.0,49–72
5759-RCVCB,Yes,Month-To-Month,0,Credit Card (Automatic),0,No Phone Service,Female,0,0,0,3,Dsl,0,0,0,0,1,0,35.2,108.95,1.0,1.0,0–12
5760-FXFVO,No,Month-To-Month,1,Electronic Check,1,0,Male,0,0,0,6,Fiber Optic,1,1,0,0,0,0,78.95,494.95,0.0,2.0,0–12
5760-IFJOZ,No,Month-To-Month,0,Mailed Check,1,1,Male,0,0,0,3,Fiber Optic,0,1,1,0,1,1,107.95,313.6,0.0,4.0,0–12
5760-WRAHC,No,Month-To-Month,1,Mailed Check,1,0,Female,1,0,0,22,Dsl,1,0,1,1,0,1,69.75,1545.4,0.0,4.0,13–24
5761-BYYZA,,One Year,0,Credit Card (Automatic),1,0,Female,0,1,1,38,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.6,763.1,,,25–48
5762-TJXGK,No,Two Year,1,Bank Transfer (Automatic),0,No Phone Service,Female,0,0,0,52,Dsl,1,1,1,0,1,1,58.75,3038.55,0.0,5.0,49–72
5766-FTRTS,No,Two Year,0,Mailed Check,1,0,Male,0,1,0,72,Dsl,1,1,1,1,1,1,84.45,6033.1,0.0,6.0,49–72
5766-RLNAM,,Two Year,1,Electronic Check,1,1,Male,0,1,0,72,Fiber Optic,1,1,1,1,1,1,115.55,8425.3,,6.0,49–72
5766-XQXMQ,Yes,Month-To-Month,1,Bank Transfer (Automatic),1,0,Female,0,0,0,29,Dsl,1,1,1,0,0,1,68.85,1970.5,1.0,4.0,25–48
5766-ZJYBB,Yes,Month-To-Month,0,Mailed Check,1,0,Male,0,0,0,1,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.4,19.4,1.0,,0–12
5774-QPLTF,No,One Year,1,Mailed Check,1,0,Male,0,1,1,50,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.35,938.95,0.0,,49–72
5774-XZTQC,No,Month-To-Month,0,Mailed Check,1,0,Female,0,1,1,7,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.45,150.75,0.0,,0–12
5777-KJIRB,No,One Year,1,Mailed Check,1,0,Female,0,0,0,40,Dsl,0,0,1,0,0,0,50.25,2023.55,0.0,1.0,25–48
5777-ZPQNC,No,One Year,0,Electronic Check,1,0,Female,0,0,0,12,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.15,260.7,0.0,,0–12
5778-BVOFB,No,Month-To-Month,1,Bank Transfer (Automatic),1,0,Female,0,0,0,9,Dsl,0,0,0,1,1,0,59.5,530.05,0.0,2.0,0–12
5780-INQIK,No,Month-To-Month,0,Electronic Check,1,0,Female,0,0,0,8,Dsl,0,0,0,1,0,0,49.4,408.25,0.0,1.0,0–12
5781-BKHOP,No,Two Year,0,Bank Transfer (Automatic),1,1,Female,0,1,0,72,Fiber Optic,1,1,1,0,1,0,100.65,7334.05,0.0,4.0,49–72
5781-RFZRP,No,Two Year,0,Credit Card (Automatic),1,1,Male,0,1,0,71,Dsl,1,1,0,1,1,0,73.5,5357.75,0.0,4.0,49–72
5787-KXGIY,No,Two Year,0,Credit Card (Automatic),1,0,Male,0,1,0,72,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.3,1304.8,0.0,,49–72
5788-YPOEG,No,Two Year,0,Mailed Check,1,0,Female,0,1,1,34,Dsl,1,1,1,1,1,1,84.75,2839.45,0.0,6.0,25–48
5789-LDFXO,No,One Year,0,Electronic Check,1,1,Male,0,0,0,24,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,24.6,592.65,0.0,,13–24
5791-KAJFD,No,One Year,1,Bank Transfer (Automatic),1,1,Female,0,1,1,56,Dsl,1,0,1,0,0,1,68.75,3808.0,0.0,3.0,49–72
5792-JALQC,No,Two Year,0,Bank Transfer (Automatic),1,1,Female,1,0,0,52,Dsl,1,0,1,0,0,0,59.85,3103.25,0.0,2.0,49–72
5793-YOLJN,No,Two Year,0,Mailed Check,1,0,Female,0,1,1,55,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,21.0,1210.3,0.0,,49–72
5795-BKOYE,No,One Year,0,Bank Transfer (Automatic),1,0,Female,0,1,1,69,Dsl,0,1,1,1,0,0,59.1,4134.7,0.0,3.0,49–72
5795-KTGUD,No,Two Year,1,Bank Transfer (Automatic),1,1,Female,0,1,0,68,Fiber Optic,1,1,1,0,1,1,110.8,7553.6,0.0,5.0,49–72
5797-APWZC,Yes,Month-To-Month,0,Electronic Check,1,0,Female,0,0,0,1,Fiber Optic,0,0,0,0,1,1,90.6,90.6,1.0,2.0,0–12
5799-JRCZO,No,Two Year,0,Credit Card (Automatic),1,0,Female,0,0,1,63,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.5,1215.1,0.0,,49–72
5802-ADBRC,No,One Year,1,Mailed Check,1,1,Female,0,1,0,50,Fiber Optic,1,0,1,0,1,1,104.4,5232.9,0.0,4.0,49–72
5803-NQJZO,No,Two Year,1,Bank Transfer (Automatic),1,1,Male,0,1,0,72,Dsl,1,1,1,1,0,0,67.8,4804.65,0.0,4.0,49–72
5804-HYIEZ,No,Month-To-Month,1,Electronic Check,1,1,Male,0,1,1,70,Fiber Optic,1,1,0,0,1,1,106.05,7554.05,0.0,4.0,49–72
5804-JMYIO,No,Two Year,0,Mailed Check,1,0,Female,0,1,1,39,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.75,757.95,0.0,,25–48
5804-LEPIM,Yes,Month-To-Month,1,Electronic Check,1,0,Female,1,0,0,2,Fiber Optic,0,0,0,0,0,0,70.35,139.05,1.0,0.0,0–12
5808-TOTXO,No,One Year,1,Credit Card (Automatic),1,0,Female,0,0,1,3,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.55,57.4,0.0,,0–12
5811-IWXYM,No,One Year,0,Bank Transfer (Automatic),1,1,Female,0,1,1,52,Fiber Optic,0,0,1,0,1,1,101.25,5301.1,0.0,3.0,49–72
5813-UECBU,Yes,Month-To-Month,1,Credit Card (Automatic),1,1,Male,1,0,0,33,Fiber Optic,0,1,1,0,0,0,83.85,2716.3,1.0,2.0,25–48
5815-HGGHV,No,One Year,1,Mailed Check,1,0,Male,0,1,0,20,Dsl,1,0,0,1,0,1,64.15,1274.45,0.0,3.0,13–24
5816-JMLGY,No,Two Year,1,Bank Transfer (Automatic),1,0,Female,0,1,1,70,Dsl,0,1,1,1,1,1,80.4,5717.85,0.0,5.0,49–72
5816-QVHRX,No,Month-To-Month,0,Credit Card (Automatic),1,1,Female,0,0,0,37,Fiber Optic,0,0,0,1,1,1,100.3,3541.4,0.0,3.0,25–48
5816-SCGFC,No,Month-To-Month,1,Mailed Check,1,0,Female,1,0,0,7,Dsl,0,1,0,0,0,0,51.3,419.35,0.0,1.0,0–12
5820-PTRYM,No,One Year,1,Credit Card (Automatic),1,1,Female,1,1,0,56,Dsl,1,1,1,1,0,0,68.45,4014.0,0.0,4.0,49–72
5821-MMEIL,No,Two Year,0,Bank Transfer (Automatic),1,0,Female,0,1,0,57,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.9,1115.6,0.0,,49–72
5825-XJOCM,No,One Year,1,Bank Transfer (Automatic),1,1,Male,0,0,1,48,Dsl,1,1,1,0,0,0,64.4,3035.35,0.0,3.0,25–48
5827-MWCZK,No,Month-To-Month,1,Credit Card (Automatic),1,1,Male,0,1,1,56,Fiber Optic,0,1,0,1,1,0,96.95,5432.2,0.0,3.0,49–72
5828-AVIPD,Yes,One Year,1,Electronic Check,1,1,Male,0,1,1,19,Fiber Optic,0,0,0,1,1,1,100.95,1875.55,1.0,3.0,13–24
5828-DWPIL,No,Month-To-Month,1,Electronic Check,1,1,Male,1,1,0,62,Fiber Optic,1,1,1,0,0,0,89.1,5618.3,0.0,3.0,49–72
5829-NVSQN,No,One Year,1,Bank Transfer (Automatic),1,0,Female,0,1,0,23,Dsl,1,0,1,1,0,1,68.75,1689.45,0.0,4.0,13–24
5832-EXGTT,No,Month-To-Month,1,Mailed Check,1,0,Male,0,1,1,29,Dsl,1,0,0,0,0,1,60.2,1834.15,0.0,2.0,25–48
5832-TRLPB,No,One Year,1,Bank Transfer (Automatic),1,0,Male,0,0,0,29,Dsl,0,0,1,1,1,1,75.35,2243.9,0.0,4.0,25–48
5832-XKAES,Yes,Month-To-Month,1,Credit Card (Automatic),1,0,Male,0,0,0,2,Fiber Optic,0,0,0,0,0,0,69.8,134.7,1.0,0.0,0–12
5834-ASPWA,Yes,Month-To-Month,1,Electronic Check,1,1,Male,0,0,0,1,Fiber Optic,0,0,0,0,0,0,75.45,75.45,1.0,0.0,0–12
5835-BEQEU,Yes,Month-To-Month,1,Electronic Check,1,1,Male,0,0,0,3,Fiber Optic,0,0,0,0,0,0,76.95,228.4,1.0,0.0,0–12
5837-LXSDN,No,One Year,1,Credit Card (Automatic),1,0,Female,0,1,1,21,Dsl,0,1,0,0,1,0,58.85,1215.45,0.0,2.0,13–24
5839-SUYVZ,No,Month-To-Month,1,Credit Card (Automatic),1,0,Male,0,0,0,16,Fiber Optic,0,0,0,1,0,0,74.55,1170.5,0.0,1.0,13–24
5840-NVDCG,No,Two Year,0,Bank Transfer (Automatic),1,0,Female,0,1,1,16,Dsl,1,1,0,1,0,1,68.25,1114.85,0.0,4.0,13–24
5842-POCOP,Yes,Month-To-Month,1,Mailed Check,1,0,Female,0,1,0,5,Fiber Optic,1,0,1,0,0,1,88.9,454.15,1.0,3.0,0–12
5843-TTHGI,No,Month-To-Month,1,Mailed Check,1,0,Female,0,0,0,18,Dsl,0,0,1,0,0,0,50.0,892.7,0.0,1.0,13–24
5844-QVTAT,No,One Year,1,Mailed Check,1,0,Female,0,1,1,33,Dsl,1,1,1,0,0,0,58.45,1955.4,0.0,3.0,25–48
5845-BZZIB,No,Two Year,0,Mailed Check,1,0,Male,0,1,1,35,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.1,655.3,0.0,,25–48
5846-ABOBJ,No,Two Year,0,Bank Transfer (Automatic),1,1,Male,0,1,0,71,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,24.45,1730.65,0.0,,49–72
5846-NEQVZ,No,Two Year,1,Credit Card (Automatic),1,0,Male,0,1,1,71,Dsl,1,0,1,1,0,1,70.85,4973.4,0.0,4.0,49–72
5846-QFDFI,No,Month-To-Month,0,Credit Card (Automatic),1,1,Female,0,1,1,33,Fiber Optic,0,1,1,1,0,0,88.6,2888.7,0.0,3.0,25–48
5847-MXBEO,No,One Year,0,Mailed Check,1,0,Male,0,0,0,22,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.3,475.1,0.0,,13–24
5848-FHRFC,No,Two Year,0,Bank Transfer (Automatic),1,0,Female,0,0,0,68,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.05,1386.9,0.0,,49–72
5849-ASHZJ,No,One Year,0,Credit Card (Automatic),1,0,Male,0,0,1,27,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.05,552.9,0.0,,25–48
5850-BDWCY,No,Month-To-Month,0,Mailed Check,1,0,Female,0,0,0,6,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.2,123.65,0.0,,0–12
5854-KSRBJ,No,Two Year,0,Mailed Check,1,1,Male,0,1,1,70,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,25.4,1782.05,0.0,,49–72
5855-EIBDE,No,Two Year,0,Credit Card (Automatic),1,1,Female,0,1,0,49,Fiber Optic,1,1,1,1,0,1,106.65,5174.35,0.0,5.0,49–72
5857-TYBCJ,No,Month-To-Month,1,Electronic Check,1,1,Male,1,1,0,44,Fiber Optic,0,0,1,0,1,0,89.2,4040.2,0.0,2.0,25–48
5857-XRECV,No,One Year,0,Bank Transfer (Automatic),1,0,Female,0,0,1,2,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.5,38.25,0.0,,0–12
5858-EAFCZ,No,Month-To-Month,0,Mailed Check,1,0,Male,0,0,0,1,Dsl,0,0,0,0,0,0,44.45,44.45,0.0,0.0,0–12
5859-HZYLF,No,Two Year,1,Credit Card (Automatic),1,0,Male,0,1,1,26,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.15,515.75,0.0,,25–48
5862-BRIXZ,No,Two Year,1,Bank Transfer (Automatic),0,No Phone Service,Male,0,0,0,46,Dsl,1,0,1,1,1,1,60.75,2893.4,0.0,5.0,25–48
5863-OOKCL,No,Month-To-Month,0,Mailed Check,1,0,Female,0,0,0,10,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,18.85,163.2,0.0,,0–12
5868-CZJDR,Yes,Month-To-Month,1,Mailed Check,0,No Phone Service,Male,0,0,1,1,Dsl,0,1,0,0,0,0,31.35,31.35,1.0,1.0,0–12
5868-YTYKS,No,Month-To-Month,1,Mailed Check,1,0,Male,0,0,1,1,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.25,20.25,0.0,,0–12
5868-YWPDW,Yes,Month-To-Month,1,Electronic Check,1,0,Male,1,1,0,6,Fiber Optic,0,1,0,0,0,1,84.2,519.15,1.0,2.0,0–12
5871-DGTXZ,No,One Year,0,Mailed Check,1,0,Male,0,0,0,32,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.8,607.7,0.0,,25–48
5872-OEQNH,No,One Year,1,Electronic Check,0,No Phone Service,Female,0,0,0,60,Dsl,1,0,1,0,0,1,44.45,2773.9,0.0,3.0,49–72
5875-YPQFJ,Yes,Month-To-Month,1,Electronic Check,1,0,Male,0,0,0,1,Fiber Optic,0,0,0,0,0,0,69.9,69.9,1.0,0.0,0–12
5876-HZVZM,Yes,Month-To-Month,0,Credit Card (Automatic),1,0,Female,0,1,1,6,Dsl,1,1,0,0,0,0,55.9,365.35,1.0,2.0,0–12
5876-QMYLD,No,One Year,0,Mailed Check,1,0,Female,0,1,1,23,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.05,415.1,0.0,,13–24
5879-HMFFH,No,Two Year,0,Bank Transfer (Automatic),1,1,Female,0,1,0,72,Dsl,1,1,1,1,1,1,88.05,6520.8,0.0,6.0,49–72
5879-SESNB,No,Month-To-Month,0,Electronic Check,1,1,Female,0,0,0,11,Fiber Optic,0,0,0,0,0,0,75.25,888.65,0.0,0.0,0–12
5882-CMAZQ,No,Month-To-Month,0,Electronic Check,0,No Phone Service,Female,0,1,1,5,Dsl,0,1,0,1,0,0,34.25,163.55,0.0,2.0,0–12
5883-GTGVD,Yes,Month-To-Month,1,Electronic Check,1,1,Male,0,0,0,19,Fiber Optic,0,1,0,0,1,1,99.95,1931.75,1.0,3.0,13–24
5884-FBCTL,No,Two Year,0,Bank Transfer (Automatic),1,1,Female,0,1,1,72,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,25.1,1857.85,0.0,,49–72
5884-GCYMI,Yes,Month-To-Month,0,Mailed Check,1,0,Male,0,0,0,1,Fiber Optic,0,0,0,0,0,0,69.4,69.4,1.0,0.0,0–12
5886-VLQVU,No,Month-To-Month,1,Bank Transfer (Automatic),1,1,Male,0,1,0,35,Fiber Optic,0,0,0,1,0,1,89.85,3161.2,0.0,2.0,25–48
5887-IKKYO,No,Two Year,0,Bank Transfer (Automatic),1,1,Male,0,1,1,58,Fiber Optic,0,0,1,1,0,1,94.35,5563.65,0.0,3.0,49–72
5888-TLMCL,,Two Year,1,Credit Card (Automatic),0,No Phone Service,Female,0,1,1,69,Dsl,0,1,1,0,1,1,54.95,3772.5,,4.0,49–72
5889-JTMUL,Yes,Month-To-Month,1,Electronic Check,1,1,Female,1,1,0,50,Fiber Optic,0,1,1,0,1,0,95.05,4888.7,1.0,3.0,49–72
5889-LFOLL,Yes,Month-To-Month,1,Electronic Check,1,1,Female,0,0,0,13,Fiber Optic,0,0,0,0,0,1,84.6,1115.2,1.0,1.0,13–24
5893-KCLGT,No,Two Year,1,Mailed Check,1,0,Female,0,0,1,72,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.75,1567.0,0.0,,49–72
5893-PYOLZ,No,Two Year,1,Credit Card (Automatic),1,0,Male,0,0,0,56,Dsl,0,1,1,1,1,1,81.8,4534.45,0.0,5.0,49–72
5895-QSXOD,No,Month-To-Month,0,Mailed Check,1,0,Male,0,0,0,9,Fiber Optic,0,0,0,0,0,0,70.05,657.5,0.0,0.0,0–12
5896-NPFWW,Yes,Month-To-Month,1,Electronic Check,1,0,Male,0,1,1,3,Dsl,0,0,1,0,0,0,50.15,168.15,1.0,1.0,0–12
5897-ZYEKH,No,One Year,1,Electronic Check,1,1,Female,1,1,0,67,Fiber Optic,1,1,0,0,1,1,105.6,7112.15,0.0,4.0,49–72
5898-IGSLP,No,Month-To-Month,0,Electronic Check,1,1,Male,0,1,1,31,Fiber Optic,1,0,1,1,0,0,89.3,2823.0,0.0,3.0,25–48
5899-MQZZL,Yes,Month-To-Month,1,Mailed Check,1,1,Female,0,0,0,13,Fiber Optic,0,0,0,0,0,0,75.0,999.45,1.0,0.0,13–24
5899-OUVKV,No,Month-To-Month,1,Electronic Check,1,0,Male,0,0,0,31,Fiber Optic,0,1,0,0,1,1,94.5,2979.2,0.0,3.0,25–48
5902-WBLSE,No,Two Year,1,Credit Card (Automatic),1,0,Female,0,1,1,70,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.15,1411.2,0.0,,49–72
5906-BFOZT,No,Month-To-Month,1,Mailed Check,1,0,Male,0,0,0,1,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.5,19.5,0.0,,0–12
5906-CVLHP,Yes,One Year,1,Credit Card (Automatic),1,0,Female,0,1,1,45,Dsl,0,1,0,1,0,0,54.15,2319.8,1.0,2.0,25–48
5906-DVAPM,No,One Year,1,Credit Card (Automatic),1,1,Female,0,1,1,55,Dsl,1,1,0,1,1,0,75.0,4213.9,0.0,4.0,49–72
5908-QMGOE,Yes,Month-To-Month,1,Credit Card (Automatic),1,1,Male,1,0,0,15,Fiber Optic,0,0,0,0,0,0,74.2,1133.9,1.0,0.0,13–24
5909-ECHUI,Yes,Month-To-Month,1,Electronic Check,1,0,Female,0,0,0,1,Dsl,0,0,0,0,0,1,56.25,56.25,1.0,1.0,0–12
5913-INRQV,No,One Year,0,Mailed Check,1,0,Male,1,1,0,34,Fiber Optic,1,0,0,1,1,0,90.15,3128.8,0.0,3.0,25–48
5914-DVBWJ,Yes,Month-To-Month,1,Electronic Check,1,1,Female,1,0,0,18,Fiber Optic,0,1,0,1,0,0,85.45,1505.85,1.0,2.0,13–24
5914-GXMDA,No,One Year,0,Mailed Check,1,0,Female,0,1,0,32,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.3,593.2,0.0,,25–48
5914-XRFQB,No,Two Year,1,Bank Transfer (Automatic),1,1,Male,0,1,0,72,Fiber Optic,1,1,1,1,1,1,115.8,8424.9,0.0,6.0,49–72
5915-ANOEI,No,Two Year,0,Mailed Check,1,1,Male,0,1,0,70,Dsl,1,1,1,1,1,0,79.15,5536.5,0.0,5.0,49–72
5915-DGNVC,No,One Year,0,Electronic Check,1,1,Female,0,1,0,49,Dsl,1,1,1,0,0,1,71.8,3472.05,0.0,4.0,49–72
5916-QEWPT,No,Month-To-Month,0,Credit Card (Automatic),1,0,Female,0,1,0,2,Dsl,0,0,1,0,1,1,69.0,147.8,0.0,3.0,0–12
5917-HBSDW,No,Month-To-Month,0,Electronic Check,1,0,Female,0,1,1,37,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.35,683.75,0.0,,25–48
5917-RYRMG,No,One Year,0,Credit Card (Automatic),1,0,Male,1,0,0,32,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.8,587.7,0.0,,25–48
5918-VUKWP,No,One Year,0,Bank Transfer (Automatic),1,0,Female,0,0,0,32,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.55,654.55,0.0,,25–48
5919-TMRGD,Yes,Month-To-Month,1,Electronic Check,1,0,Female,0,0,1,1,Fiber Optic,0,0,0,0,1,0,79.35,79.35,1.0,1.0,0–12
5919-VCZYM,No,Month-To-Month,0,Mailed Check,1,0,Male,0,0,0,2,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.05,42.7,0.0,,0–12
5921-NGYRH,No,Month-To-Month,1,Mailed Check,1,0,Male,0,1,0,64,Fiber Optic,1,0,0,0,0,0,73.55,4764.0,0.0,1.0,49–72
5922-ABDVO,Yes,Month-To-Month,0,Mailed Check,1,1,Female,0,1,0,19,Fiber Optic,0,0,1,0,0,1,89.65,1761.05,1.0,2.0,13–24
5923-GXUOC,Yes,Month-To-Month,1,Electronic Check,1,0,Male,0,0,0,10,Fiber Optic,1,1,1,0,1,1,104.4,1081.45,1.0,5.0,0–12
5924-IFQTT,No,Month-To-Month,1,Electronic Check,1,1,Male,0,1,1,13,Dsl,0,1,1,1,1,0,72.8,930.05,0.0,4.0,13–24
5924-SNGKP,No,One Year,1,Credit Card (Automatic),1,0,Female,0,0,1,41,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.25,865.0,0.0,,25–48
5928-QLDHB,No,Month-To-Month,1,Electronic Check,1,1,Male,0,0,0,9,Fiber Optic,0,0,0,0,0,0,76.25,684.85,0.0,0.0,0–12
5930-GBIWP,No,Two Year,1,Credit Card (Automatic),1,1,Male,0,0,0,69,Dsl,1,1,1,1,0,1,81.5,5553.25,0.0,5.0,49–72
5931-FLJJF,Yes,Month-To-Month,1,Mailed Check,1,0,Male,1,1,0,7,Fiber Optic,0,0,0,0,0,0,70.1,467.55,1.0,0.0,0–12
5934-RMPOV,No,Month-To-Month,1,Electronic Check,1,1,Female,0,0,1,22,Fiber Optic,0,0,0,0,0,1,84.75,1816.75,0.0,1.0,13–24
5934-TSSAU,No,Month-To-Month,1,Credit Card (Automatic),1,0,Female,0,1,1,23,Fiber Optic,0,0,1,0,0,0,75.3,1702.9,0.0,1.0,13–24
5935-FCCNB,No,Month-To-Month,1,Electronic Check,1,1,Female,1,0,0,17,Fiber Optic,0,0,0,0,1,1,94.2,1608.15,0.0,2.0,13–24
5937-EORGB,No,Month-To-Month,1,Electronic Check,1,1,Male,1,1,0,15,Fiber Optic,1,0,1,0,1,0,96.5,1392.25,0.0,3.0,13–24
5939-SXWHM,No,Two Year,0,Bank Transfer (Automatic),1,1,Male,0,1,1,48,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,26.3,1245.05,0.0,,25–48
5939-XAIXZ,No,Month-To-Month,1,Mailed Check,1,1,Female,0,0,0,19,Dsl,0,0,1,0,0,0,56.1,1033.9,0.0,1.0,13–24
5940-AHUHD,Yes,Month-To-Month,0,Mailed Check,1,0,Male,0,0,0,1,Fiber Optic,0,0,0,0,0,0,70.6,70.6,1.0,0.0,0–12
5940-NFXKV,Yes,Month-To-Month,1,Electronic Check,1,1,Male,0,1,1,19,Fiber Optic,0,0,0,0,0,1,83.65,1465.75,1.0,1.0,13–24
5943-PWAPA,,One Year,1,Electronic Check,1,0,Female,0,1,0,53,Fiber Optic,0,0,0,1,1,1,93.45,4872.2,,3.0,49–72
5944-UGLLK,No,One Year,0,Credit Card (Automatic),0,No Phone Service,Male,0,0,0,53,Dsl,0,0,1,1,1,1,54.9,3045.75,0.0,4.0,49–72
5945-AZYHT,No,One Year,1,Electronic Check,1,1,Male,0,1,0,71,Fiber Optic,1,1,1,0,1,1,109.6,7854.15,0.0,5.0,49–72
5947-SGKCL,No,Month-To-Month,1,Bank Transfer (Automatic),1,1,Female,0,1,1,15,Fiber Optic,0,1,1,0,1,1,105.35,1559.25,0.0,4.0,13–24
5948-UJZLF,No,Month-To-Month,0,Mailed Check,1,0,Male,0,0,0,2,Dsl,0,1,0,0,0,0,49.25,97.0,0.0,1.0,0–12
5949-EBSQK,Yes,Month-To-Month,0,Credit Card (Automatic),1,0,Male,0,1,1,4,Dsl,0,0,0,1,0,1,61.45,229.55,1.0,2.0,0–12
5949-HGVJL,No,Month-To-Month,1,Electronic Check,1,0,Female,0,1,0,26,Dsl,0,1,0,1,1,1,73.05,1959.5,0.0,4.0,25–48
5949-XIKAE,Yes,Month-To-Month,1,Electronic Check,1,0,Female,0,1,1,8,Fiber Optic,0,1,0,0,1,0,83.55,680.05,1.0,2.0,0–12
5950-AAAGJ,No,Month-To-Month,0,Bank Transfer (Automatic),1,1,Male,0,0,0,18,Fiber Optic,0,0,0,0,1,0,84.3,1537.9,0.0,1.0,13–24
5951-AOFIH,No,Month-To-Month,1,Credit Card (Automatic),1,0,Male,0,0,0,33,Dsl,0,1,1,0,1,0,66.4,2245.4,0.0,3.0,25–48
5954-BDFSG,No,Two Year,1,Credit Card (Automatic),1,1,Female,0,0,0,72,Fiber Optic,0,0,1,1,1,1,107.5,7853.7,0.0,4.0,49–72
5955-EPOAZ,No,Month-To-Month,1,Mailed Check,1,0,Female,0,0,0,6,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.95,109.5,0.0,,0–12
5955-ERIHD,Yes,Month-To-Month,1,Electronic Check,1,1,Male,0,1,0,18,Fiber Optic,0,0,0,0,1,1,94.7,1687.95,1.0,2.0,13–24
